date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
31/03/12,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,can,330ml,0.58,19137.0
31/03/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,plastic,1.5lt,1.03,37979.0
31/03/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,,plastic,1.5lt,2.2,15560.0
31/03/12,Athens,37.97945,23.71622,672130.0,shop_1,,glass,500ml,0.95,24821.0
31/03/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can,330ml,0.71,18762.0
31/03/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,plastic,1.5lt,2.55,21970.0
31/03/12,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic,1.5lt,0.93,31097.0
31/03/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,glass,500ml,1.22,12744.0
31/03/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass,500ml,0.61,42741.0
31/03/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,can,330ml,0.77,13152.0
31/03/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,can,330ml,0.67,22329.0
31/03/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,can,330ml,0.28,38019.0
31/03/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,glass,500ml,0.72,20219.0
31/03/12,Athens,37.97945,23.71622,672130.0,shop_1,,glass,500ml,0.73,22825.0
31/03/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,glass,500ml,0.91,28679.0
31/03/12,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,plastic,1.5lt,1.95,15872.0
31/03/12,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,can,330ml,0.2,67246.0
31/03/12,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic,1.5lt,3.67,6391.0
31/03/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,glass,500ml,1.06,16239.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass,500ml,1.31,12234.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,plastic,1.5lt,3.53,9002.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass,500ml,1.2,19742.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,plastic,1.5lt,,18652.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can,330ml,0.75,20679.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass,500ml,0.66,48207.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic,1.5lt,1.87,19557.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can,330ml,0.42,47608.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,glass,500ml,0.5,52986.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic,1.5lt,1.13,27350.0
30/04/12,Athens,,23.71622,672130.0,shop_1,gazoza,can,330ml,0.27,54223.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass,500ml,0.93,19119.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic,1.5lt,1.27,17780.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,can,330ml,0.22,51198.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,glass,500ml,1.11,19344.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,plastic,1.5lt,3.3,11857.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,can,330ml,0.66,22812.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,plastic,1.5lt,2.77,15893.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,can,330ml,0.66,34570.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,glass,500ml,0.71,47998.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,plastic,1.5lt,1.97,20046.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,glass,500ml,0.66,34618.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,plastic,1.5lt,0.93,37551.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,can,330ml,0.34,53114.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,glass,500ml,0.85,30300.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,plastic,1.5lt,2.26,16953.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,can,330ml,0.6,20697.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,glass,500ml,0.93,32238.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,plastic,1.5lt,3.14,17162.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,glass,500ml,1.28,26348.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,,plastic,1.5lt,2.54,27447.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,can,330ml,0.65,49109.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,can,330ml,0.43,68297.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,glass,500ml,0.6,71100.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,,plastic,1.5lt,0.75,65679.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,can,330ml,0.28,80606.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,glass,500ml,0.89,34931.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,plastic,1.5lt,2.1,24885.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,can,330ml,0.52,38584.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,glass,500ml,1.33,14495.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,plastic,1.5lt,1.92,21118.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,can,330ml,0.7,22207.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,glass,500ml,1.13,33708.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,plastic,1.5lt,2.63,21831.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,can,330ml,0.57,44550.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,plastic,1.5lt,1.35,36656.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,can,330ml,0.44,50809.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,glass,500ml,0.56,66331.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,plastic,1.5lt,0.85,39721.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,can,330ml,0.31,62442.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,glass,500ml,0.69,34872.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,plastic,1.5lt,2.25,17011.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,can,330ml,0.61,29981.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,glass,500ml,1.3,10271.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,plastic,1.5lt,2.8,9279.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,glass,500ml,1.08,16912.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,can,330ml,0.88,11412.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,glass,500ml,0.89,22207.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,plastic,1.5lt,0.63,33684.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,can,330ml,0.33,43364.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,plastic,1.5lt,0.76,29264.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,can,330ml,0.34,33934.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,can,330ml,,18375.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic,1.5lt,2.35,13234.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can,330ml,0.76,17428.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,glass,500ml,0.87,27578.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,plastic,1.5lt,3.16,11228.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,can,330ml,0.61,26374.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,glass,500ml,0.57,43559.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,plastic,1.5lt,2.15,14881.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,can,330ml,0.44,36220.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,glass,500ml,0.56,33570.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,plastic,1.5lt,1.02,27465.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,can,330ml,0.32,42849.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,plastic,1.5lt,1.76,20400.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,can,330ml,0.67,14762.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,glass,500ml,0.59,73839.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,can,330ml,0.47,47135.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,glass,500ml,0.57,34124.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,plastic,1.5lt,1.61,41523.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,plastic,1.5lt,1.78,16494.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,plastic,1.5lt,2.96,10210.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,glass,500ml,1.21,12721.0
30/04/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,can,330ml,0.7,29499.0
30/04/12,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,glass,500ml,0.98,16739.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,glass,500ml,0.77,23851.0
30/04/12,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,can,330ml,0.95,9881.0
30/04/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,glass,500ml,0.65,58620.0
30/04/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,can,330ml,0.9,13451.0
30/04/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,glass,500ml,1.1,27765.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass,500ml,0.93,22444.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,plastic,1.5lt,2.75,14585.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,can,330ml,0.72,21197.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass,500ml,0.88,35489.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can,330ml,0.79,21227.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass,500ml,0.92,33615.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic,1.5lt,2.07,18752.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can,330ml,0.42,47160.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,glass,500ml,0.67,34211.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,can,330ml,0.27,64702.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass,500ml,0.65,27931.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic,1.5lt,2.68,9979.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,can,330ml,0.61,27252.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,can,330ml,0.7,25923.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,glass,500ml,1.08,28768.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,can,330ml,0.6,41068.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,plastic,1.5lt,0.92,49332.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,can,330ml,0.4,66515.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,plastic,1.5lt,0.78,56600.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,can,330ml,0.24,83250.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,glass,500ml,0.98,23508.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,plastic,1.5lt,2.62,13543.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,glass,500ml,1.14,32905.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,glass,500ml,1.33,28775.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,plastic,1.5lt,3.06,22397.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,can,330ml,0.66,50641.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,glass,500ml,0.81,60877.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,plastic,1.5lt,0.79,71935.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,can,330ml,0.58,45262.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,glass,500ml,0.51,89074.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,plastic,1.5lt,0.7,73635.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,can,330ml,0.24,126691.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,glass,500ml,0.91,37742.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,plastic,1.5lt,2.11,26385.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,can,330ml,0.61,37875.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,glass,500ml,1.39,19858.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,plastic,1.5lt,2.98,14075.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,glass,500ml,1.34,23515.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,plastic,1.5lt,2.82,22499.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,can,330ml,,29324.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,glass,500ml,0.71,56101.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,plastic,1.5lt,1.51,43937.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,can,330ml,0.48,56090.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,glass,500ml,0.61,52364.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,plastic,1.5lt,,73778.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,can,330ml,0.27,86675.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,glass,500ml,0.95,29784.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,plastic,1.5lt,2.09,22286.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,can,330ml,0.61,33824.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,glass,500ml,1.59,7023.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,plastic,1.5lt,3.14,9988.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,can,330ml,0.95,9062.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,glass,500ml,1.01,24184.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,plastic,1.5lt,2.74,13975.0
31/05/12,Athens,37.96245,,672130.0,shop_3,adult-cola,can,330ml,0.74,22108.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,glass,500ml,0.43,51145.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,plastic,1.5lt,1.34,24141.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,can,330ml,0.41,38188.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,glass,500ml,0.44,55426.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,can,330ml,0.2,66656.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,glass,500ml,0.9,17869.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,plastic,1.5lt,1.8,18308.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,glass,500ml,1.05,20660.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic,1.5lt,3.03,9482.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can,330ml,,8669.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,glass,500ml,1.39,13393.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,plastic,1.5lt,2.89,13208.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,can,330ml,0.53,38982.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,glass,500ml,0.63,49830.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,plastic,1.5lt,1.9,22905.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,can,330ml,0.46,39816.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,plastic,1.5lt,0.68,41741.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,can,330ml,0.37,31336.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,glass,500ml,0.63,31465.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,plastic,1.5lt,2.2,13367.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,glass,500ml,0.46,72786.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,plastic,1.5lt,2.37,16576.0
31/05/12,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,can,330ml,0.87,20974.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,glass,500ml,1.35,16387.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,glass,500ml,0.54,52301.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,plastic,1.5lt,2.98,20557.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,can,330ml,0.51,36121.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,plastic,1.5lt,2.49,18026.0
31/05/12,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,can,330ml,0.51,27389.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,plastic,1.5lt,2.68,23151.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,plastic,1.5lt,0.92,31466.0
31/05/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,can,330ml,0.73,30446.0
31/05/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,glass,500ml,0.83,42768.0
31/05/12,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic,1.5lt,0.92,36675.0
31/05/12,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,can,330ml,,28404.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass,500ml,0.84,26725.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass,500ml,1.31,18512.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can,330ml,0.64,35499.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic,1.5lt,2.45,12663.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can,330ml,0.34,66269.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic,1.5lt,1.26,29018.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,,can,330ml,0.3,69978.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass,500ml,0.85,28187.0
30/06/12,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic,1.5lt,2.46,13487.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,glass,500ml,1.41,18822.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,plastic,1.5lt,3.46,12345.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,can,330ml,0.82,26193.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,glass,500ml,1.35,24140.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,plastic,1.5lt,3.11,17879.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,can,330ml,0.54,53237.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,glass,500ml,0.55,79163.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,can,330ml,0.42,62576.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,plastic,1.5lt,0.88,47534.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,can,330ml,0.21,113603.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,glass,500ml,0.78,41490.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,plastic,1.5lt,1.67,31387.0
30/06/12,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,can,330ml,0.63,29075.0
30/06/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,glass,500ml,1.02,41329.0
30/06/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,plastic,1.5lt,3.68,15229.0
30/06/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,can,330ml,0.81,34974.0
30/06/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,glass,500ml,1.2,33220.0
30/06/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,can,330ml,0.57,62364.0
30/06/12,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,glass,500ml,0.62,92832.0
